출판사,학년도,학교급명,시도코드,시도명,시도교육청,지역,총판,시도교육청수식,교육첨오코드,교육청명,교육지원청,교육청명가공,교육지원청수식,학교코드,정보공시학교코드,학교명,학교명 수식,학교급,교육과정,교지명,도서코드,교과군,과목명,정가,부수,금액
씨마스,2024,고등학교,1,서울특별시,서울특별시교육청,서울특별시 중랑구,문형서적,서울특별시교육청,101,서울동부,서울특별시동부교육지원청,동부,서울특별시동부교육지원청,14,S010000536,중화고,중화고등학교,고등일반,2015,교과서,13165,체육,스포츠 생활,8000,379,3032000
씨마스,2024,고등학교,1,서울특별시,서울특별시교육청,서울특별시 중랑구,문형서적,서울특별시교육청,101,서울동부,서울특별시동부교육지원청,동부,서울특별시동부교육지원청,14,S010000536,중화고,중화고등학교,고등일반,2015,교과서,13243,예술(미술),미술 감상과 비평,7500,72,540000
씨마스,2024,고등학교,1,서울특별시,서울특별시교육청,서울특별시 중랑구,문형서적,서울특별시교육청,101,서울동부,서울특별시동부교육지원청,동부,서울특별시동부교육지원청,14,S010000536,중화고,중화고등학교,고등일반,2015,교과서,76201,교양,심리학,9700,139,1348300
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 부천시 원미구,부천교육,경기도교육청,805,부천,경기도부천교육지원청,부천,경기도부천교육지원청,27,S090000804,중흥고,중흥고등학교,고등일반,2015,교과서,13032,수학,경제 수학,9500,1,9500
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 부천시 원미구,부천교육,경기도교육청,805,부천,경기도부천교육지원청,부천,경기도부천교육지원청,27,S090000804,중흥고,중흥고등학교,고등일반,2015,지도서,13032,수학,경제 수학,98000,1,98000
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 부천시 원미구,부천교육,경기도교육청,805,부천,경기도부천교육지원청,부천,경기도부천교육지원청,27,S090000804,중흥고,중흥고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,134,1313200
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 부천시 원미구,부천교육,경기도교육청,805,부천,경기도부천교육지원청,부천,경기도부천교육지원청,27,S090000804,중흥고,중흥고등학교,고등일반,2015,지도서,13112,과학,생활과 과학,120000,3,360000
씨마스,2024,고등학교,15,경상남도,경상남도교육청,경상남도 양산시,제일도서,경상남도교육청,1511,양산,경상남도양산교육지원청,양산,경상남도양산교육지원청,12,S160004045,증산고,증산고등학교,고등일반,2015,교과서,13157,체육,운동과 건강,8000,412,3296000
씨마스,2024,고등학교,15,경상남도,경상남도교육청,경상남도 양산시,제일도서,경상남도교육청,1511,양산,경상남도양산교육지원청,양산,경상남도양산교육지원청,12,S160004045,증산고,증산고등학교,고등일반,2015,지도서,13157,체육,운동과 건강,55000,1,55000
씨마스,2024,고등학교,15,경상남도,경상남도교육청,경상남도 양산시,제일도서,경상남도교육청,1511,양산,경상남도양산교육지원청,양산,경상남도양산교육지원청,12,S160004045,증산고,증산고등학교,고등일반,2015,교과서,13272,정보,정보,8600,382,3285200
씨마스,2024,고등학교,15,경상남도,경상남도교육청,경상남도 양산시,제일도서,경상남도교육청,1511,양산,경상남도양산교육지원청,양산,경상남도양산교육지원청,12,S160004045,증산고,증산고등학교,고등일반,2015,지도서,13272,정보,정보,60000,1,60000
씨마스,2024,고등학교,15,경상남도,경상남도교육청,경상남도 양산시,제일도서,경상남도교육청,1511,양산,경상남도양산교육지원청,양산,경상남도양산교육지원청,12,S160004045,증산고,증산고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,182,2202200
씨마스,2024,고등학교,10,충청북도,충청북도교육청,충청북도 증평군,동아서림,충청북도교육청,1009,괴산증평,충청북도괴산증평교육지원청,괴산증평,충청북도괴산증평교육지원청,3,S110000200,증평공고,증평공업고등학교,고등전문,2015,교과서,15874,문화·예술·디자인·방송,컴퓨터 그래픽,10080,39,393120
씨마스,2024,고등학교,10,충청북도,충청북도교육청,충청북도 증평군,동아서림,충청북도교육청,1009,괴산증평,충청북도괴산증평교육지원청,괴산증평,충청북도괴산증평교육지원청,3,S110000200,증평공고,증평공업고등학교,고등전문,2015,교과서,16416,전기·전자,전기 회로,9800,30,294000
씨마스,2024,고등학교,13,전라남도,전라남도교육청,전라남도 신안군,대동서적,전라남도교육청,1322,신안,전라남도신안교육지원청,신안,전라남도신안교육지원청,6,S140000311,지명고,지명고등학교,고등일반,2015,교과서,13082,사회(역사/도덕),사회문제 탐구,8500,9,76500
씨마스,2024,고등학교,13,전라남도,전라남도교육청,전라남도 신안군,대동서적,전라남도교육청,1322,신안,전라남도신안교육지원청,신안,전라남도신안교육지원청,6,S140000311,지명고,지명고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,10,98000
씨마스,2024,고등학교,13,전라남도,전라남도교육청,전라남도 신안군,대동서적,전라남도교육청,1322,신안,전라남도신안교육지원청,신안,전라남도신안교육지원청,6,S140000311,지명고,지명고등학교,고등일반,2015,교과서,13173,체육,체육 탐구,8500,9,76500
씨마스,2024,고등학교,13,전라남도,전라남도교육청,전라남도 신안군,대동서적,전라남도교육청,1322,신안,전라남도신안교육지원청,신안,전라남도신안교육지원청,6,S140000311,지명고,지명고등학교,고등일반,2015,교과서,13235,예술(미술),미술 창작,7500,17,127500
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,21,S090006903,지산고,지산고등학교,고등일반,2015,교과서,13082,사회(역사/도덕),사회문제 탐구,8500,231,1963500
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,21,S090006903,지산고,지산고등학교,고등일반,2015,교과서,13102,과학,과학사,9800,74,725200
씨마스,2024,고등학교,2,부산광역시,부산광역시교육청,부산광역시 금정구,한길도서,부산광역시교육청,204,부산동래,부산광역시동래교육지원청,동래,부산광역시동래교육지원청,27,S020000537,지산고,지산고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,44,431200
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,21,S090006903,지산고,지산고등학교,고등일반,2015,교과서,13272,정보,정보,8600,411,3534600
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,21,S090006903,지산고,지산고등학교,고등전문,2015,교과서,15693,보건⋅복지,인간 발달,9000,3,27000
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,21,S090006903,지산고,지산고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,65,786500
씨마스,2024,중학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,15,S090003871,지산중,지산중학교,중학교,2015,교과서,11754,미술,미술 ①,6400,357,2284800
씨마스,2024,중학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,15,S090003871,지산중,지산중학교,중학교,2015,지도서,11754,미술,미술 ①,46000,1,46000
씨마스,2024,중학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,15,S090003871,지산중,지산중학교,중학교,2015,교과서,11774,미술,미술 ②,6400,351,2246400
씨마스,2024,중학교,8,경기도,경기도교육청,경기도 파주시,아현교육,경기도교육청,812,파주,경기도파주교육지원청,파주,경기도파주교육지원청,15,S090003871,지산중,지산중학교,중학교,2015,지도서,11774,미술,미술 ②,46000,1,46000
씨마스,2024,중학교,15,경상남도,경상남도교육청,경상남도 거제시,이문당,경상남도교육청,1513,거제,경상남도거제교육지원청,거제,경상남도거제교육지원청,15,S160000764,지세포중,지세포중학교,중학교,2015,교과서,11644,정보,정보,7000,57,399000
씨마스,2024,고등학교,6,대전광역시,대전광역시교육청,대전광역시 유성구,중심서적,대전광역시교육청,602,대전서부,대전광역시서부교육지원청,서부,대전광역시서부교육지원청,32,S060001089,지족고,대전지족고등학교,고등일반,2015,교과서,13157,체육,운동과 건강,8000,342,2736000
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 양평군,학원서림,경기도교육청,818,양평,경기도양평교육지원청,양평,경기도양평교육지원청,7,S090000805,지평고,지평고등학교,고등전문,2015,교과서,16532,정보·통신,정보 처리와 관리,9000,18,162000
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 양평군,학원서림,경기도교육청,818,양평,경기도양평교육지원청,양평,경기도양평교육지원청,7,S090000805,지평고,지평고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,29,350900
씨마스,2024,고등학교,8,경기도,경기도교육청,경기도 양평군,학원서림,경기도교육청,818,양평,경기도양평교육지원청,양평,경기도양평교육지원청,7,S090000805,지평고,지평고등학교,고등일반,2015,교과서,76201,교양,심리학,9700,16,155200
씨마스,2024,고등학교,12,전북특별자치도,전북특별자치도교육청,전북특별자치도 김제시,삼화서점,전북특별자치도교육청,1214,김제,전북특별자치도김제교육지원청,김제,전북특별자치도김제교육지원청,10,S130002634,지평선고,지평선고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,12,117600
씨마스,2024,고등학교,12,전북특별자치도,전북특별자치도교육청,전북특별자치도 김제시,삼화서점,전북특별자치도교육청,1214,김제,전북특별자치도김제교육지원청,김제,전북특별자치도김제교육지원청,10,S130002634,지평선고,지평선고등학교,고등일반,2015,교과서,13173,체육,체육 탐구,8500,19,161500
씨마스,2024,중학교,12,전북특별자치도,전북특별자치도교육청,전북특별자치도 김제시,삼화서점,전북특별자치도교육청,1214,김제,전북특별자치도김제교육지원청,김제,전북특별자치도김제교육지원청,12,S130002455,지평선중,지평선중학교,중학교,2015,교과서,11644,정보,정보,7000,41,287000
